SEQ_NAME	START	END	STRAND	NAME
chrXV	519054	520081	+	YOR106W
chrXV	521075	522592	+	YOR107W
chrXV	522949	525028	+	YOR108W
chrXV	524605	524814	-	YOR108C-A
chrXV	525177	528790	+	YOR109W
chrXV	528858	530328	+	YOR110W
chrXV	530389	531451	+	YOR111W
chrXV	531438	533856	+	YOR112W
chrXV	533996	537042	+	YOR113W
chrXV	537342	538660	+	YOR114W
chrXV	538571	539516	-	YOR115C
chrXV	539661	544352	-	YOR116C
chrXV	544936	546468	+	YOR117W
chrXV	546653	548664	+	YOR118W
chrXV	548575	550505	-	YOR119C
chrXV	551069	552191	+	YOR120W
chrXV	551798	552103	-	YOR121C
chrXV	552112	552915	-	YOR122C
chrXV	553116	554643	-	YOR123C
chrXV	554745	558749	-	YOR124C
chrXV	558892	559775	-	YOR125C
chrXV	559876	560708	-	YOR126C
chrXV	560907	564368	+	YOR127W
chrXV	564422	566217	-	YOR128C
chrXV	566655	569636	-	YOR129C
chrXV	569861	570812	-	YOR130C
chrXV	572090	572928	-	YOR131C
chrXV	573095	574880	+	YOR132W
chrXV	575052	577811	+	YOR133W
chrXV	578564	579793	+	YOR134W
chrXV	580159	580500	-	YOR135C
chrXV	580142	581513	+	YOR136W
chrXV	581685	584048	-	YOR137C
chrXV	584243	586394	-	YOR138C
chrXV	586950	587342	-	YOR139C
chrXV	586649	589722	+	YOR140W
chrXV	589658	592608	-	YOR141C
chrXV	592864	594237	+	YOR142W
chrXV	595112	600380	+	YOR142W-B
chrXV	595112	596434	+	YOR142W-A
chrXV	601360	602416	-	YOR143C
chrXV	602578	605093	-	YOR144C
chrXV	605258	606192	-	YOR145C
chrXV	605695	606235	+	YOR146W
chrXV	606570	608641	+	YOR147W
chrXV	608556	609238	-	YOR148C
chrXV	609420	611449	-	YOR149C
chrXV	611972	612589	+	YOR150W
chrXV	612651	616945	-	YOR151C
chrXV	617352	618452	-	YOR152C
chrXV	619840	624375	+	YOR153W
chrXV	624679	626651	+	YOR154W
chrXV	626512	628012	-	YOR155C
chrXV	628107	630707	-	YOR156C
chrXV	630914	631816	-	YOR157C
chrXV	632137	633160	+	YOR158W
chrXV	633038	633610	-	YOR159C
chrXV	633771	636841	+	YOR160W
chrXV	636846	638708	-	YOR161C
chrXV	637574	637654	+	YOR161W-A
chrXV	637975	638235	+	YOR161W-B
chrXV	639121	639267	-	YOR161C-C
chrXV	639409	642180	-	YOR162C
chrXV	642704	643380	+	YOR163W
chrXV	643179	644373	-	YOR164C
chrXV	644533	647063	+	YOR165W
chrXV	646953	648557	-	YOR166C
chrXV	648673	649019	-	YOR167C
chrXV	649275	651833	+	YOR168W
chrXV	651376	651840	-	YOR169C
chrXV	651858	652163	+	YOR170W
chrXV	651820	653952	-	YOR171C
chrXV	654166	656742	+	YOR172W
chrXV	657216	658442	+	YOR173W
chrXV	658645	659726	+	YOR174W
chrXV	659653	661752	-	YOR175C
chrXV	662334	663714	+	YOR176W
chrXV	665785	667179	-	YOR177C
chrXV	667860	670241	-	YOR178C
chrXV	671594	672446	-	YOR179C
chrXV	674094	675662	-	YOR180C
chrXV	675874	677923	+	YOR181W
chrXV	678089	678821	-	YOR182C
chrXV	678872	679261	+	YOR183W
chrXV	679243	680660	+	YOR184W
chrXV	680570	680866	-	snR36
chrXV	681378	682164	-	YOR185C
chrXV	683028	683688	+	YOR186W
chrXV	682978	683523	-	YOR186C-A
chrXV	684013	685465	+	YOR187W
chrXV	685671	689310	+	YOR188W
chrXV	689603	690197	+	YOR189W
chrXV	690332	692182	+	YOR190W
chrXV	692475	697334	+	YOR191W
chrXV	698768	700567	-	YOR192C
chrXV	703988	704224	-	YOR192C-C
chrXV	704419	709732	-	YOR192C-B
chrXV	708416	709732	-	YOR192C-A
chrXV	710390	711690	+	YOR193W
chrXV	711614	712612	-	YOR194C
chrXV	712796	715554	+	YOR195W
chrXV	715438	716861	-	YOR196C
chrXV	717070	718462	+	YOR197W
chrXV	718429	720254	-	YOR198C
chrXV	720167	720512	+	YOR199W
chrXV	720417	720815	+	YOR200W
chrXV	720396	721749	-	YOR201C
chrXV	721936	722694	+	YOR202W
chrXV	722565	722918	+	YOR203W
chrXV	722892	724911	+	YOR204W
chrXV	725479	727242	-	YOR205C
chrXV	727483	729731	+	YOR206W
chrXV	729835	733496	-	YOR207C
chrXV	733740	736293	+	YOR208W
chrXV	736306	737877	-	YOR209C
chrXV	738258	738828	+	YOR210W
chrXV	738819	741772	-	YOR211C
chrXV	742654	744303	+	YOR212W
chrXV	744191	745399	-	YOR213C
chrXV	745593	746303	-	YOR214C
chrXV	746582	747312	-	YOR215C
chrXV	747422	749038	-	YOR216C
chrXV	749214	752114	+	YOR217W
chrXV	751476	751895	-	YOR218C
chrXV	751871	755073	-	YOR219C
chrXV	755304	756297	+	YOR220W
chrXV	756289	757610	-	YOR221C
chrXV	758302	759313	+	YOR222W
chrXV	759209	759529	-	snR35
chrXV	759740	760861	+	YOR223W
chrXV	760689	761301	-	YOR224C
chrXV	761392	761721	+	YOR225W
chrXV	761457	762105	-	YOR226C
chrXV	762593	766726	+	YOR227W
chrXV	766736	767989	-	YOR228C
chrXV	768321	770017	+	YOR229W
chrXV	770749	772301	+	YOR230W
chrXV	772452	774314	+	YOR231W
chrXV	773163	773363	-	YOR231C-A
chrXV	774456	775394	+	YOR232W
chrXV	775668	778315	+	YOR233W
chrXV	778479	779423	-	YOR234C
chrXV	779870	780184	+	YOR235W
chrXV	780107	780596	+	snR17a
chrXV	780892	781607	+	YOR236W
chrXV	781994	783298	+	YOR237W
chrXV	783670	784668	+	YOR238W
chrXV	784799	786951	+	YOR239W
chrXV	786524	788785	+	YOR241W
chrXV	788742	789857	-	YOR242C
chrXV	790005	792258	-	YOR243C
chrXV	792473	793965	+	YOR244W
chrXV	793961	795363	-	YOR245C
chrXV	795718	796856	-	YOR246C
chrXV	797480	798444	+	YOR247W
chrXV	798039	798444	+	YOR248W
chrXV	798620	800752	-	YOR249C
chrXV	800934	802342	-	YOR250C
chrXV	802455	803487	-	YOR251C
chrXV	803635	804276	+	YOR252W
chrXV	804348	805023	+	YOR253W
chrXV	804939	807043	-	YOR254C
chrXV	806991	808283	+	YOR255W
chrXV	808185	810832	-	YOR256C
chrXV	810974	811548	+	YOR257W
chrXV	811663	812413	+	YOR258W
chrXV	812335	813733	-	YOR259C
chrXV	813940	815841	+	YOR260W
chrXV	815838	817029	-	YOR261C
chrXV	817229	818436	+	YOR262W
chrXV	818757	819164	-	YOR263C
chrXV	818813	820223	+	YOR264W
chrXV	820420	820805	+	YOR265W
chrXV	820997	822369	+	YOR266W
chrXV	822407	825044	-	YOR267C
chrXV	825534	825932	-	YOR268C
chrXV	826309	828027	+	YOR269W
chrXV	827925	830745	-	YOR270C
chrXV	830989	832102	-	YOR271C
chrXV	832332	832609	+	snR8
chrXV	832766	834274	+	YOR272W
chrXV	834336	836515	-	YOR273C
chrXV	837674	839236	+	YOR274W
chrXV	838952	841077	-	YOR275C
chrXV	841308	841910	+	YOR276W
chrXV	841515	841823	-	YOR277C
chrXV	841889	842182	-	snR31
chrXV	842403	842684	+	snR5
chrXV	842796	843725	+	YOR278W
chrXV	843604	844741	-	YOR279C
chrXV	844929	845813	-	YOR280C
chrXV	846175	847145	-	YOR281C
chrXV	847000	847320	+	YOR282W
chrXV	847349	848288	+	YOR283W
chrXV	848431	849490	+	YOR284W
chrXV	849629	850122	+	YOR285W
chrXV	850276	850813	+	YOR286W
chrXV	850873	851861	-	YOR287C
chrXV	852043	853110	-	YOR288C
chrXV	853365	854199	+	YOR289W
chrXV	855147	860258	-	YOR290C
chrXV	861175	865593	+	YOR291W
chrXV	865592	866626	-	YOR292C
chrXV	867058	867993	+	YOR293W
chrXV	867915	868200	-	YOR293C-A
chrXV	868294	869100	+	YOR294W
chrXV	869131	870120	+	YOR295W
chrXV	870202	874071	+	YOR296W
chrXV	874614	875347	-	YOR297C
chrXV	875599	877038	+	YOR298W
chrXV	877004	877729	-	YOR298C-A
chrXV	878363	880734	+	YOR299W
chrXV	880520	880895	+	YOR300W
chrXV	880947	882582	+	YOR301W
chrXV	882765	882842	+	YOR302W
chrXV	882669	884209	+	YOR303W
chrXV	884343	887959	+	YOR304W
chrXV	888178	888751	-	YOR304C-A
chrXV	888959	889748	+	YOR305W
chrXV	889805	891572	-	YOR306C
chrXV	892432	894264	-	YOR307C
chrXV	894469	896411	-	YOR308C
chrXV	896548	897096	-	YOR309C
chrXV	896681	898393	-	YOR310C
chrXV	898847	899975	-	YOR311C
chrXV	900164	901220	-	YOR312C
chrXV	901647	903370	-	YOR313C
chrXV	903043	903372	+	YOR314W
chrXV	904458	904568	+	YOR314W-A
chrXV	904683	906211	+	YOR315W
chrXV	906094	907706	-	YOR316C
chrXV	907726	907935	-	YOR316C-A
chrXV	909314	911694	+	YOR317W
chrXV	911615	912547	-	YOR318C
chrXV	912798	913595	+	YOR319W
chrXV	913526	915211	-	YOR320C
chrXV	915981	918327	+	YOR321W
chrXV	918527	921300	-	YOR322C
chrXV	921452	922924	-	YOR323C
chrXV	923097	925187	-	YOR324C
chrXV	924577	925050	+	YOR325W
chrXV	925520	930498	+	YOR326W
chrXV	930615	931164	-	YOR327C
chrXV	931803	936497	+	YOR328W
chrXV	936642	939465	-	YOR329C
chrXV	939348	939557	+	YOR329W-A
chrXV	939621	943385	-	YOR330C
chrXV	943565	944122	-	YOR331C
chrXV	943625	944427	+	YOR332W
chrXV	944498	944994	-	YOR333C
chrXV	944591	946105	+	YOR334W
chrXV	946100	949226	-	YOR335C
chrXV	946568	946648	+	YOR335W-A
chrXV	949748	953990	+	YOR336W
chrXV	954212	956854	+	YOR337W
chrXV	956835	958242	+	YOR338W
chrXV	958111	958840	-	YOR339C
chrXV	959106	960211	-	YOR340C
chrXV	960987	965981	+	YOR341W
chrXV	966586	967738	-	YOR342C
chrXV	967958	968649	-	YOR343C
chrXV	970578	975891	+	YOR343W-B
chrXV	970578	971894	+	YOR343W-A
chrXV	977042	978201	-	YOR344C
chrXV	981812	982162	-	YOR345C
chrXV	981665	984866	+	YOR346W
chrXV	984886	986478	-	YOR347C
chrXV	986731	988797	-	YOR348C
chrXV	989762	992876	+	YOR349W
chrXV	992795	994888	-	YOR350C
chrXV	995018	996511	-	YOR351C
chrXV	997138	998314	+	YOR352W
chrXV	998453	1000828	-	YOR353C
chrXV	1001031	1003250	-	YOR354C
chrXV	1004638	1006893	+	YOR355W
chrXV	1007194	1009230	+	YOR356W
chrXV	1009118	1009719	-	YOR357C
chrXV	1010116	1011179	+	YOR358W
chrXV	1011066	1012883	+	YOR359W
chrXV	1013146	1015053	-	YOR360C
chrXV	1015361	1017652	-	YOR361C
chrXV	1017744	1018799	-	YOR362C
chrXV	1019881	1023277	-	YOR363C
chrXV	1023051	1023710	+	YOR364W
chrXV	1023461	1025572	-	YOR365C
chrXV	1025266	1025672	+	YOR366W
chrXV	1025982	1026707	+	YOR367W
chrXV	1026812	1028166	+	YOR368W
chrXV	1028095	1028693	-	YOR369C
chrXV	1029021	1031334	-	YOR370C
chrXV	1031405	1034301	-	YOR371C
chrXV	1034474	1036541	-	YOR372C
chrXV	1036834	1039389	+	YOR373W
chrXV	1039792	1041541	+	YOR374W
chrXV	1041580	1043110	-	YOR375C
chrXV	1043191	1043559	+	YOR376W
chrXV	1044706	1045697	+	YOR376W-A
chrXV	1046211	1048024	+	YOR377W
chrXV	1049389	1051127	+	YOR378W
chrXV	1050726	1051064	-	YOR379C
chrXV	1051082	1052984	+	YOR380W
chrXV	1055234	1057794	+	YOR381W
chrXV	1058423	1058590	+	YOR381W-A
chrXV	1059514	1060086	+	YOR382W
chrXV	1060241	1061102	-	YOR383C
chrXV	1061564	1063648	+	YOR384W
chrXV	1065035	1066198	+	YOR385W
chrXV	1066825	1068761	+	YOR386W
chrXV	1069621	1070241	-	YOR387C
chrXV	1071793	1072923	-	YOR388C
chrXV	1074174	1076466	+	YOR389W
chrXV	1076718	1078215	+	YOR390W
chrXV	1078545	1079258	-	YOR391C
chrXV	1079282	1079725	+	YOR392W
chrXV	1080276	1081589	+	YOR393W
chrXV	1082718	1083212	+	YOR394W
chrXV	1084202	1084369	-	YOR394C-A
chrXV	1085473	1090863	+	YOR396W
chrXV	1090015	1090497	-	YOR396C-A
chrXVI	280	6007	-	YPL283C
chrXVI	643	1125	+	YPL283W-B
chrXVI	1426	2001	+	YPL283W-A
chrXVI	7933	8427	-	YPL282C
chrXVI	9557	10870	-	YPL281C
chrXVI	11887	12600	+	YPL280W
chrXVI	13228	14355	-	YPL279C
chrXVI	15053	15355	-	YPL278C
chrXVI	15405	16868	-	YPL277C
chrXVI	17948	18385	+	YPL276W
chrXVI	18369	19079	+	YPL275W
chrXVI	22886	24745	+	YPL274W
chrXVI	25014	26167	+	YPL273W
chrXVI	26611	28164	-	YPL272C
chrXVI	30049	30384	+	YPL271W
chrXVI	30459	32902	+	YPL270W
chrXVI	33001	35088	+	YPL269W
chrXVI	35205	37862	+	YPL268W
chrXVI	38154	38865	+	YPL267W
chrXVI	39074	40144	+	YPL266W
chrXVI	40920	43184	+	YPL265W
chrXVI	43015	44362	-	YPL264C
chrXVI	44509	46528	-	YPL263C
chrXVI	47159	48843	+	YPL262W
chrXVI	48736	49543	-	YPL261C
chrXVI	49207	51137	+	YPL260W
chrXVI	51038	52684	-	YPL259C
chrXVI	53437	55381	-	YPL258C
chrXVI	56748	62016	+	YPL257W-B
chrXVI	56748	58070	+	YPL257W-A
chrXVI	63279	63860	+	YPL257W
chrXVI	64795	66789	-	YPL256C
chrXVI	67673	69115	+	YPL255W
chrXVI	69237	71018	+	YPL254W
chrXVI	70968	73053	-	YPL253C
chrXVI	73234	73925	-	YPL252C
chrXVI	73625	73927	+	YPL251W
chrXVI	74118	74786	-	YPL250C
chrXVI	75552	76277	-	YPL249C-A
chrXVI	75702	75989	+	YPL250W-A
chrXVI	76604	79380	-	YPL249C
chrXVI	79528	82327	-	YPL248C
chrXVI	82625	84196	-	YPL247C
chrXVI	84410	85337	-	YPL246C
chrXVI	85556	87007	+	YPL245W
chrXVI	86933	88055	-	YPL244C
chrXVI	88427	90384	+	YPL243W
chrXVI	90622	95109	-	YPL242C
chrXVI	95299	96266	-	YPL241C
chrXVI	96408	98681	-	YPL240C
chrXVI	99406	100252	+	YPL239W
chrXVI	100474	100863	-	YPL238C
chrXVI	100453	101465	+	YPL237W
chrXVI	101399	102773	-	YPL236C
chrXVI	103168	104716	+	YPL235W
chrXVI	104805	105495	-	YPL234C
chrXVI	106142	106877	+	YPL233W
chrXVI	107112	108226	+	YPL232W
chrXVI	108652	114315	+	YPL231W
chrXVI	115141	116565	+	YPL230W
chrXVI	117037	117975	+	YPL229W
chrXVI	118239	120232	+	YPL228W
chrXVI	120071	121300	-	YPL227C
chrXVI	121738	125609	+	YPL226W
chrXVI	125984	126580	+	YPL225W
chrXVI	126445	128088	-	YPL224C
chrXVI	128404	129251	-	YPL223C
chrXVI	130050	132318	+	YPL222W
chrXVI	131870	132115	-	YPL222C-A
chrXVI	132812	135601	+	YPL221W
chrXVI	135778	136531	+	YPL220W
chrXVI	136708	138364	+	YPL219W
chrXVI	138632	139472	+	YPL218W
chrXVI	139620	143171	-	YPL217C
chrXVI	143821	147129	+	YPL216W
chrXVI	147387	148597	+	YPL215W
chrXVI	148507	150298	-	YPL214C
chrXVI	150567	151457	+	YPL213W
chrXVI	151344	153190	-	YPL212C
chrXVI	153466	154214	+	YPL211W
chrXVI	154205	156237	-	YPL210C
chrXVI	156387	157671	-	YPL209C
chrXVI	157842	159665	+	YPL208W
chrXVI	159832	162420	+	YPL207W
chrXVI	162539	163620	-	YPL206C
chrXVI	163922	164266	-	YPL205C
chrXVI	164090	165894	+	YPL204W
chrXVI	166094	167648	+	YPL203W
chrXVI	167705	169419	-	YPL202C
chrXVI	169770	171155	-	YPL201C
chrXVI	171387	172077	+	YPL200W
chrXVI	171968	172767	-	YPL199C
chrXVI	173125	174795	+	YPL198W
chrXVI	173826	174072	+	snR59
chrXVI	174343	174756	-	YPL197C
chrXVI	175003	175919	+	YPL196W
chrXVI	176210	179127	+	YPL195W
chrXVI	179252	181338	+	YPL194W
chrXVI	181334	182583	+	YPL193W
chrXVI	182571	183256	-	YPL192C
chrXVI	183177	184728	-	YPL191C
chrXVI	184870	187819	-	YPL190C
chrXVI	188071	188604	-	YPL189C-A
chrXVI	189046	191105	+	YPL189W
chrXVI	191390	192774	+	YPL188W
chrXVI	193598	194364	+	YPL187W
chrXVI	194363	195479	-	YPL186C
chrXVI	195186	195664	+	YPL185W
chrXVI	195851	197852	-	YPL184C
chrXVI	199019	199505	+	YPL183W-A
chrXVI	199407	202574	-	YPL183C
chrXVI	203306	203689	-	YPL182C
chrXVI	203296	205049	+	YPL181W
chrXVI	205202	207849	+	YPL180W
chrXVI	207988	210062	+	YPL179W
chrXVI	212110	212901	+	YPL178W
chrXVI	212925	214087	-	YPL177C
chrXVI	215884	218390	-	YPL176C
chrXVI	218567	220200	+	YPL175W
chrXVI	220094	222908	-	YPL174C
chrXVI	223077	224199	+	YPL173W
chrXVI	224214	225869	-	YPL172C
chrXVI	226032	227402	-	YPL171C
chrXVI	228257	228937	+	YPL170W
chrXVI	228838	230874	-	YPL169C
chrXVI	231072	232573	+	YPL168W
chrXVI	232593	237107	-	YPL167C
chrXVI	237338	237979	+	YPL166W
chrXVI	237640	239105	-	YPL165C
chrXVI	239090	241548	-	YPL164C
chrXVI	241715	242723	-	YPL163C
chrXVI	242764	244095	-	YPL162C
chrXVI	244319	246220	-	YPL161C
chrXVI	246927	250433	+	YPL160W
chrXVI	250599	251786	-	YPL159C
chrXVI	251979	254380	-	YPL158C
chrXVI	254694	256162	+	YPL157W
chrXVI	255790	256827	-	YPL156C
chrXVI	256797	259377	-	YPL155C
chrXVI	259588	261194	-	YPL154C
chrXVI	261547	264318	-	YPL153C
chrXVI	264576	265037	+	YPL152W-A
chrXVI	264966	266198	+	YPL152W
chrXVI	266099	267561	-	YPL151C
chrXVI	268188	270893	+	YPL150W
chrXVI	271233	272227	+	YPL149W
chrXVI	272119	272952	-	YPL148C
chrXVI	273174	275980	+	YPL147W
chrXVI	276019	277565	-	YPL146C
chrXVI	277911	279952	-	YPL145C
chrXVI	280467	281062	+	YPL144W
chrXVI	281056	281517	-	snR17b
chrXVI	282093	283106	+	YPL143W
chrXVI	282686	283003	-	YPL142C
chrXVI	283464	286061	-	YPL141C
chrXVI	287331	289253	-	YPL140C
chrXVI	289578	291107	-	YPL139C
chrXVI	291244	292482	-	YPL138C
chrXVI	292651	296718	-	YPL137C
chrXVI	296286	296654	+	YPL136W
chrXVI	297462	298415	+	YPL135W
chrXVI	297678	297851	-	YPL135C-A
chrXVI	298469	299523	-	YPL134C
chrXVI	299742	301349	-	YPL133C
chrXVI	301566	302726	+	YPL132W
chrXVI	303102	304109	+	YPL131W
chrXVI	304387	305058	+	YPL130W
chrXVI	305241	306243	+	YPL129W
chrXVI	306255	308308	-	YPL128C
chrXVI	308495	309627	-	YPL127C
chrXVI	310210	312900	+	YPL126W
chrXVI	313229	316550	+	YPL125W
chrXVI	316728	317579	+	YPL124W
chrXVI	317500	318978	-	YPL123C
chrXVI	319127	320793	-	YPL122C
chrXVI	320962	321630	-	YPL121C
chrXVI	322055	323844	+	YPL120W
chrXVI	323747	324252	-	YPL119C-A
chrXVI	324010	326330	-	YPL119C
chrXVI	326542	327748	+	YPL118W
chrXVI	327809	328847	-	YPL117C
chrXVI	329409	331832	+	YPL116W
chrXVI	331971	335776	-	YPL115C
chrXVI	335948	336367	+	YPL114W
chrXVI	335865	337175	-	YPL113C
chrXVI	337370	338686	-	YPL112C
chrXVI	339898	341025	+	YPL111W
chrXVI	341068	344739	-	YPL110C
chrXVI	345185	347466	-	YPL109C
chrXVI	348457	349080	+	YPL108W
chrXVI	349078	349965	+	YPL107W
chrXVI	350053	352316	-	YPL106C
chrXVI	352703	355435	-	YPL105C
chrXVI	355659	357812	+	YPL104W
chrXVI	357862	359425	-	YPL103C
chrXVI	360003	360305	-	YPL102C
chrXVI	360170	361700	+	YPL101W
chrXVI	361819	363408	+	YPL100W
chrXVI	363331	364087	-	YPL099C
chrXVI	364216	364756	-	YPL098C
chrXVI	364924	366543	+	YPL097W
chrXVI	366413	366777	-	YPL096C-A
chrXVI	366911	368080	+	YPL096W
chrXVI	368018	369474	-	YPL095C
chrXVI	369776	370681	-	YPL094C
chrXVI	370946	373158	+	YPL093W
chrXVI	373661	375268	+	YPL092W
chrXVI	375502	377063	+	YPL091W
chrXVI	377152	378424	-	YPL090C
chrXVI	378992	381418	-	YPL089C
chrXVI	381926	383077	+	YPL088W
chrXVI	383324	384554	+	YPL087W
chrXVI	384654	386475	-	YPL086C
chrXVI	387067	393654	+	YPL085W
chrXVI	393981	396722	+	YPL084W
chrXVI	396571	398183	-	YPL083C
chrXVI	398480	404083	-	YPL082C
chrXVI	404918	406216	+	YPL081W
chrXVI	406172	406498	-	YPL080C
chrXVI	406610	407649	+	YPL079W
chrXVI	407752	408783	-	YPL078C
chrXVI	409016	410077	-	YPL077C
chrXVI	410297	411456	+	YPL076W
chrXVI	412176	415580	+	YPL075W
chrXVI	415743	418159	+	YPL074W
chrXVI	418499	418984	-	YPL073C
chrXVI	418377	420057	+	YPL072W
chrXVI	419960	420564	-	YPL071C
chrXVI	420741	422888	+	YPL070W
chrXVI	422740	423918	-	YPL069C
chrXVI	424150	425114	-	YPL068C
chrXVI	425163	425904	-	YPL067C
chrXVI	426256	427778	+	YPL066W
chrXVI	427927	428712	+	YPL065W
chrXVI	428654	429625	-	YPL064C
chrXVI	429815	431440	+	YPL063W
chrXVI	431750	432512	+	YPL062W
chrXVI	432544	434212	+	YPL061W
chrXVI	434284	435882	+	YPL060W
chrXVI	439428	442742	-	YPL060C-A
chrXVI	444525	445167	+	YPL059W
chrXVI	445842	450377	-	YPL058C
chrXVI	451463	453241	-	YPL057C
chrXVI	453208	453915	-	YPL056C
chrXVI	453920	455000	-	YPL055C
chrXVI	455674	457022	+	YPL054W
chrXVI	457022	458530	-	YPL053C
chrXVI	458742	459867	+	YPL052W
chrXVI	459928	460726	+	YPL051W
chrXVI	460620	462161	-	YPL050C
chrXVI	462293	463888	-	YPL049C
chrXVI	464365	465768	+	YPL048W
chrXVI	465845	466619	+	YPL047W
chrXVI	466415	466951	-	YPL046C
chrXVI	467157	469895	+	YPL045W
chrXVI	469926	470474	-	YPL044C
chrXVI	469882	472092	+	YPL043W
chrXVI	472932	474951	-	YPL042C
chrXVI	474915	475780	-	YPL041C
chrXVI	475925	479027	-	YPL040C
chrXVI	479215	480310	+	YPL039W
chrXVI	480182	480373	+	YPL038W-A
chrXVI	480507	481180	+	YPL038W
chrXVI	481376	481932	-	YPL037C
chrXVI	482843	485686	+	YPL036W
chrXVI	486564	486911	-	YPL035C
chrXVI	486378	487348	+	YPL034W
chrXVI	487208	488207	-	YPL033C
chrXVI	488528	491562	-	YPL032C
chrXVI	491936	493073	-	YPL031C
chrXVI	493487	495353	+	YPL030W
chrXVI	495487	497778	+	YPL029W
chrXVI	498032	499388	+	YPL028W
chrXVI	499594	500523	+	YPL027W
chrXVI	500428	502251	-	YPL026C
chrXVI	502260	503270	-	YPL025C
chrXVI	503464	504354	+	YPL024W
chrXVI	504204	506443	-	YPL023C
chrXVI	506605	510210	+	YPL022W
chrXVI	511101	511664	+	YPL021W
chrXVI	512228	514308	-	YPL020C
chrXVI	514429	517153	-	YPL019C
chrXVI	517651	518760	+	YPL018W
chrXVI	518236	520224	-	YPL017C
chrXVI	521014	524958	+	YPL016W
chrXVI	525487	526939	-	YPL015C
chrXVI	527513	528948	+	YPL014W
chrXVI	528976	529377	-	YPL013C
chrXVI	529723	533409	+	YPL012W
chrXVI	533528	534734	-	YPL011C
chrXVI	534953	535712	+	YPL010W
chrXVI	535633	538959	-	YPL009C
chrXVI	539157	542041	+	YPL008W
chrXVI	541984	543886	-	YPL007C
chrXVI	544583	548211	+	YPL006W
chrXVI	548463	550412	+	YPL005W
chrXVI	550440	551682	-	YPL004C
chrXVI	552008	553429	+	YPL003W
chrXVI	553328	554347	-	YPL002C
chrXVI	554576	555783	+	YPL001W
chrXVI	556282	557959	+	YPR001W
chrXVI	558372	560132	+	YPR002W
chrXVI	560569	560766	-	YPR002C-A
chrXVI	561297	563823	-	YPR003C
chrXVI	563951	565055	-	YPR004C
chrXVI	565558	566879	-	YPR005C
chrXVI	567196	569060	-	YPR006C
chrXVI	569336	571378	-	YPR007C
chrXVI	572701	575226	+	YPR008W
chrXVI	576458	577440	+	YPR009W
chrXVI	577439	581238	-	YPR010C
chrXVI	582204	582786	-	YPR010C-A
chrXVI	582962	584145	-	YPR011C
chrXVI	583866	584555	+	YPR012W
chrXVI	584376	585723	-	YPR013C
chrXVI	587189	587518	-	YPR014C
chrXVI	590142	591104	-	YPR015C
chrXVI	592188	593161	-	YPR016C
chrXVI	593096	593356	+	YPR016W-A
chrXVI	593223	593927	-	YPR017C
chrXVI	594386	596431	+	YPR018W
chrXVI	596674	599658	+	YPR019W
chrXVI	599821	600345	+	YPR020W
chrXVI	600649	603357	-	YPR021C
chrXVI	603841	607349	-	YPR022C
chrXVI	608710	610071	-	YPR023C
chrXVI	610306	613212	+	YPR024W
chrXVI	613248	614578	-	YPR025C
chrXVI	615379	619014	+	YPR026W
chrXVI	620425	621258	-	YPR027C
chrXVI	623472	624351	+	YPR028W
chrXVI	624244	627011	-	YPR029C
chrXVI	627866	631322	+	YPR030W
chrXVI	631489	633888	+	YPR031W
chrXVI	634073	637327	+	YPR032W
chrXVI	637253	639005	-	YPR033C
chrXVI	639460	641207	+	YPR034W
chrXVI	642091	643471	+	YPR035W
chrXVI	643780	645362	+	YPR036W
chrXVI	645875	646419	+	YPR036W-A
chrXVI	646320	647085	-	YPR037C
chrXVI	646836	647195	+	YPR038W
chrXVI	647012	647347	+	YPR039W
chrXVI	647298	648447	+	YPR040W
chrXVI	648597	650075	+	YPR041W
chrXVI	650435	653662	-	YPR042C
chrXVI	654135	654920	+	YPR043W
chrXVI	654524	654877	-	YPR044C
chrXVI	655033	656610	-	YPR045C
chrXVI	656789	657399	+	YPR046W
chrXVI	657469	659042	+	YPR047W
chrXVI	659158	661118	+	YPR048W
chrXVI	661049	664721	-	YPR049C
chrXVI	664963	665345	-	YPR050C
chrXVI	664938	665598	+	YPR051W
chrXVI	665504	665997	-	YPR052C
chrXVI	665788	666243	-	YPR053C
chrXVI	666280	667446	+	YPR054W
chrXVI	667629	670936	+	YPR055W
chrXVI	671103	672279	+	YPR056W
chrXVI	672466	673552	+	YPR057W
chrXVI	673738	674757	+	YPR058W
chrXVI	674314	674700	-	YPR059C
chrXVI	674715	675690	-	YPR060C
chrXVI	675851	676929	-	YPR061C
chrXVI	677136	677743	+	YPR062W
chrXVI	677619	678373	-	YPR063C
chrXVI	678951	679370	+	YPR064W
chrXVI	679621	680976	+	YPR065W
chrXVI	681209	682269	+	YPR066W
chrXVI	682183	682873	+	YPR067W
chrXVI	682900	684369	-	YPR068C
chrXVI	684492	685495	-	YPR069C
chrXVI	685857	687944	+	YPR070W
chrXVI	688163	689303	+	YPR071W
chrXVI	690006	691865	+	YPR072W
chrXVI	691694	692480	-	YPR073C
chrXVI	692661	694898	-	YPR074C
chrXVI	695018	695188	+	YPR074W-A
chrXVI	695621	696878	-	YPR075C
chrXVI	696476	696850	+	YPR076W
chrXVI	697131	697502	-	YPR077C
chrXVI	697147	698265	-	YPR078C
chrXVI	698772	700097	+	YPR079W
chrXVI	700563	702091	+	YPR080W
chrXVI	701990	703973	-	YPR081C
chrXVI	704068	704664	-	YPR082C
